#X,Y,Z,attr 
 44301.863, 60500.000,  -167.687,     0.222
 44699.379, 60500.000,  -225.510,     0.912
 45335.404, 60500.000,  -274.660,     0.261
 19814.907, 60500.000,  -213.946,     0.225
 52490.683, 60500.000,  -257.313,     0.915
 24664.596, 60500.000,  -202.381,     0.292
 41837.267, 60500.000,  -222.619,     0.896
 42711.801, 60500.000,  -234.184,     0.654
 43427.329, 60500.000,  -141.667,     0.920
 57976.398, 60500.000,  -161.905,     0.379
 10274.534, 60500.000,  -161.905,     0.910
 27367.702, 60500.000,  -167.687,     0.657
 21166.460, 60500.000,  -167.687,     0.644
 41360.248, 60500.000,  -254.422,     0.709
 51298.137, 60500.000,  -156.122,     0.123
 43188.820, 60500.000,  -130.102,     0.938
 45335.404, 60500.000,  -144.558,     0.729
 22359.006, 60500.000,  -164.796,     0.518
 53842.236, 60500.000,  -147.449,     0.666
 44381.366, 60500.000,  -176.361,     0.654
 51616.149, 60500.000,  -199.490,     0.460
 32217.391, 60500.000,  -211.054,     0.886
 45653.416, 60500.000,  -222.619,     0.803
 37941.615, 60500.000,  -153.231,     0.881
 41042.236, 60500.000,  -222.619,     0.930
 39134.161, 60500.000,  -231.293,     0.545
 26175.155, 60500.000,  -167.687,     0.846
 52411.180, 60500.000,  -205.272,     0.888
 48515.528, 60500.000,  -265.986,     0.617
 39372.671, 60500.000,  -182.143,     0.505
 15203.727, 60500.000,  -173.469,     0.795
 29991.304, 60500.000,  -187.925,     0.669
 35477.019, 60500.000,  -193.707,     0.384
 32137.888, 60500.000,  -234.184,     0.748
 36669.565, 60500.000,  -193.707,     0.453
 44301.863, 60500.000,  -263.095,     0.919
 49549.068, 60500.000,  -124.320,     0.813
 28878.261, 60500.000,  -187.925,     0.693
 52093.168, 60500.000,  -150.340,     0.125
 57578.882, 60500.000,  -260.204,     0.706
 30865.839, 60500.000,  -237.075,     0.845
 35079.503, 60500.000,  -274.660,     0.183
 19258.385, 60500.000,  -150.340,     0.762
 44460.870, 60500.000,  -127.211,     0.809
 39213.665, 60500.000,  -265.986,     0.575
 23154.037, 60500.000,  -225.510,     0.866
 45573.913, 60500.000,  -248.639,     0.701
 28798.758, 60500.000,  -202.381,     0.465
 49469.565, 60500.000,  -130.102,     0.599
 43109.317, 60500.000,  -190.816,     0.661
 59009.938, 60500.000,  -127.211,     0.812
 41360.248, 60500.000,  -187.925,     0.510
 21643.478, 60500.000,  -208.163,     0.716
 14806.211, 60500.000,  -161.905,     0.363
 33250.932, 60500.000,  -263.095,     0.310
 12977.640, 60500.000,  -164.796,     0.345
 52013.665, 60500.000,  -196.599,     0.476
 31501.863, 60500.000,  -205.272,     0.569
 43745.342, 60500.000,  -121.429,     0.930
 38498.137, 60500.000,  -138.776,     0.514
 53126.708, 60500.000,  -237.075,     0.525
 15680.745, 60500.000,  -182.143,     0.412
