#X,Y,Z,attr 
 40800.000, 42014.241,  -115.646,     0.244
 40800.000, 74700.628,  -170.578,     0.810
 40800.000,110273.403,  -572.449,     0.501
 40800.000,108011.099,  -557.993,     0.750
 40800.000,106294.869,  -372.959,     0.820
 40800.000, 77821.047,  -190.816,     0.948
 40800.000, 54963.979,  -219.728,     0.806
 40800.000, 70020.000,  -225.510,     0.589
 40800.000,107621.047,  -372.959,     0.918
 40800.000,105124.712,  -471.259,     0.925
 40800.000,114407.958,  -335.374,     0.825
 40800.000,110975.497,  -529.082,     0.461
 40800.000, 46850.890,  -179.252,     0.649
 40800.000, 83827.853,  -309.354,     0.789
 40800.000,113315.812,  -245.748,     0.456
 40800.000, 43964.503,  -104.082,     0.671
 40800.000, 95217.382,  -375.850,     0.873
 40800.000,101770.262,  -349.830,     0.775
 40800.000, 61984.921,  -147.449,     0.671
 40800.000, 89912.670,  -329.592,     0.618
 40800.000,104812.670,  -297.789,     0.621
 40800.000, 62374.974,  -187.925,     0.885
 40800.000, 85154.031,  -239.966,     0.698
 40800.000, 79771.309,  -208.163,     0.875
 40800.000,110507.435,  -491.497,     0.685
 40800.000, 55900.105,  -144.558,     0.969
 40800.000, 40532.042,   -95.408,     0.604
 40800.000,112847.749,  -341.156,     0.898
 40800.000, 66977.592,  -182.143,     0.859
 40800.000,114720.000,  -529.082,     0.828
 40800.000,112613.717,  -592.687,     0.526
 40800.000,108167.120,  -320.918,     0.914
 40800.000, 63311.099,  -132.993,     0.908
 40800.000, 65573.403,  -248.639,     0.544
 40800.000,102784.398,  -254.422,     0.934
 40800.000, 96153.508,  -372.959,     0.939
 40800.000,106918.953,  -393.197,     0.894
 40800.000,111365.550,  -459.694,     0.824
 40800.000, 78367.120,  -274.660,     0.935
 40800.000, 77977.068,  -202.381,     0.943
 40800.000, 45446.702,  -121.429,     0.451
 40800.000, 45524.712,  -130.102,     0.368
 40800.000, 59176.545,  -185.034,     0.476
 40800.000, 94125.236,  -208.163,     0.877
 40800.000, 98493.822,  -410.544,     0.748
 40800.000, 74466.597,  -251.531,     0.898
 40800.000,111833.613,  -430.782,     0.763
 40800.000, 63779.162,  -213.946,     0.667
 40800.000,102394.346,  -318.027,     0.571
 40800.000,100132.042,  -225.510,     0.458
 40800.000,108947.225,  -346.939,     0.871
 40800.000, 59020.524,  -211.054,     0.882
 40800.000, 63311.099,  -167.687,     0.626
 40800.000,104344.607,  -508.844,     0.420
 40800.000, 87260.314,  -268.878,     0.924
 40800.000, 83749.843,  -265.986,     0.689
 40800.000, 90224.712,  -312.245,     0.951
 40800.000, 80707.435,  -292.007,     0.537
 40800.000, 66119.476,  -190.816,     0.915
 40800.000, 97245.654,  -297.789,     0.945
 40800.000,102550.366,  -410.544,     0.857
 40800.000, 89912.670,  -202.381,     0.871
 40800.000, 78211.099,  -179.252,     0.523
 40800.000,101848.272,  -332.483,     0.564
 40800.000, 73608.482,  -199.490,     0.898
 40800.000, 63935.183,  -135.884,     0.901
 40800.000, 64403.246,  -199.490,     0.593
 40800.000, 40766.073,  -138.776,     0.907
