#X,Y,Z,attr 
 40800.000, 63857.173,  -367.177,     0.765
 40800.000, 81487.539,  -696.769,     0.941
 40800.000, 48957.173,  -346.939,     0.722
 40800.000, 73218.429,  -520.408,     0.843
 40800.000, 81799.581,  -711.224,     0.961
 40800.000, 58162.408,  -370.068,     0.815
 40800.000, 58630.471,  -442.347,     0.947
 40800.000, 93345.131,  -821.088,     0.378
 40800.000, 57772.356,  -485.714,     0.531
 40800.000, 75558.743,  -601.361,     0.897
 40800.000, 56212.147,  -433.673,     0.976
 40800.000, 88196.440,  -783.503,     0.333
 40800.000, 62999.058,  -433.673,     0.989
 40800.000, 55354.031,  -344.048,     0.539
 40800.000, 65963.455,  -425.000,     0.609
 40800.000, 56602.199,  -439.456,     0.847
 40800.000, 70176.021,  -485.714,     0.734
 40800.000, 76260.838,  -584.014,     0.650
 40800.000, 61126.806,  -442.347,     0.886
 40800.000, 55744.084,  -468.367,     0.654
 40800.000,113861.885,  -893.367,     0.914
 40800.000, 65963.455,  -465.476,     0.952
 40800.000, 73920.524,  -543.537,     0.629
 40800.000, 89288.586,  -792.177,     0.871
 40800.000, 51453.508,  -303.571,     0.524
 40800.000, 56836.230,  -372.959,     0.968
 40800.000, 99976.021,  -803.741,     0.349
 40800.000, 93579.162,  -823.980,     0.673
 40800.000, 64013.194,  -372.959,     0.990
 40800.000, 73998.534,  -676.531,     0.570
 40800.000, 72204.293,  -633.163,     0.500
 40800.000, 76572.880,  -650.510,     0.514
 40800.000, 54417.906,  -396.088,     0.676
 40800.000, 72048.272,  -636.054,     0.747
 40800.000,110663.455,  -928.061,     0.884
 40800.000, 76494.869,  -630.272,     0.888
 40800.000, 49035.183,  -323.810,     0.764
 40800.000, 89678.639,  -754.592,     0.444
 40800.000, 69863.979,  -601.361,     0.640
 40800.000, 60658.743,  -396.088,     0.689
 40800.000, 90770.785,  -766.156,     0.489
 40800.000, 71892.251,  -534.864,     0.974
 40800.000, 69629.948,  -491.497,     0.855
 40800.000, 63935.183,  -479.932,     0.668
 40800.000, 94359.267,  -815.306,     0.738
 40800.000, 45524.712,  -303.571,     0.403
 40800.000, 85310.052,  -705.442,     0.542
 40800.000, 63389.110,  -505.952,     0.952
 40800.000, 88820.524,  -731.463,     0.552
 40800.000, 58942.513,  -358.503,     0.753
 40800.000,109727.330,  -913.605,     0.806
 40800.000, 70332.042,  -413.435,     0.886
 40800.000, 61750.890,  -465.476,     0.455
 40800.000, 67679.686,  -485.714,     0.841
 40800.000, 44978.639,  -344.048,     0.188
 40800.000,102940.419,  -881.803,     0.904
 40800.000, 63233.089,  -485.714,     0.523
 40800.000, 71424.188,  -520.408,     0.953
 40800.000, 55510.052,  -346.939,     0.572
 40800.000, 57148.272,  -422.109,     0.737
 40800.000, 54183.874,  -367.177,     0.920
 40800.000, 70254.031,  -520.408,     0.863
 40800.000,110429.424,  -861.565,     0.582
 40800.000, 67055.602,  -526.190,     0.448
 40800.000, 85856.126,  -685.204,     0.297
 40800.000, 78913.194,  -624.490,     0.945
 40800.000, 84061.885,  -693.878,     0.288
 40800.000, 62609.005,  -451.020,     0.977
 40800.000,111521.571,  -916.497,     0.750
 40800.000,102862.408,  -870.238,     0.514
 40800.000, 40532.042,  -239.966,     0.542
 40800.000, 61516.859,  -534.864,     0.843
 40800.000,102862.408,  -861.565,     0.868
 40800.000,109337.277,  -887.585,     0.626
 40800.000, 72984.398,  -636.054,     0.793
 40800.000, 74076.545,  -621.599,     0.496
 40800.000, 73062.408,  -540.646,     0.887
 40800.000, 69161.885,  -387.415,     0.467
 40800.000, 93111.099,  -777.721,     0.448
 40800.000,111053.508,  -916.497,     0.790
 40800.000, 53871.832,  -375.850,     0.491
 40800.000, 71580.209,  -624.490,     0.738
 40800.000, 48099.058,  -335.374,     0.529
 40800.000,105904.817,  -850.000,     0.297
 40800.000, 70020.000,  -517.517,     0.912
 40800.000, 74076.545,  -572.449,     0.941
 40800.000, 90458.743,  -800.850,     0.401
 40800.000,111053.508,  -855.782,     0.337
 40800.000, 90068.691,  -815.306,     0.695
 40800.000, 51531.518,  -338.265,     0.463
 40800.000, 62530.995,  -396.088,     0.965
 40800.000, 55432.042,  -436.565,     0.748
 40800.000, 93891.204,  -812.415,     0.511
 40800.000, 65183.351,  -375.850,     0.849
 40800.000, 96933.613,  -821.088,     0.853
 40800.000, 84295.916,  -711.224,     0.593
 40800.000, 94281.257,  -786.395,     0.873
 40800.000, 67133.613,  -586.905,     0.415
 40800.000, 62843.037,  -367.177,     0.691
 40800.000, 67757.696,  -390.306,     0.861
 40800.000, 60970.785,  -491.497,     0.871
 40800.000, 43808.482,  -297.789,     0.422
 40800.000, 95451.414,  -855.782,     0.851
 40800.000, 91706.911,  -818.197,     0.447
 40800.000, 51843.560,  -332.483,     0.565
 40800.000, 51141.466,  -320.918,     0.846
 40800.000, 56446.178,  -341.156,     0.933
 40800.000, 54729.948,  -361.395,     0.720
 40800.000, 72438.325,  -630.272,     0.746
 40800.000, 62765.026,  -370.068,     0.677
 40800.000, 79849.319,  -679.422,     0.922
 40800.000, 59956.649,  -413.435,     0.940
 40800.000, 56992.251,  -433.673,     0.902
 40800.000, 84061.885,  -696.769,     0.368
 40800.000, 63623.141,  -401.871,     0.973
 40800.000, 89444.607,  -745.918,     0.689
 40800.000, 71190.157,  -448.129,     0.750
 40800.000, 77274.974,  -581.122,     0.692
 40800.000, 77587.016,  -644.728,     0.740
 40800.000, 78679.162,  -636.054,     0.445
 40800.000, 77899.058,  -638.946,     0.371
 40800.000, 62609.005,  -549.320,     0.881
 40800.000, 63077.068,  -488.605,     0.892
 40800.000,107387.016,  -922.279,     0.129
 40800.000, 65807.435,  -523.299,     0.955
 40800.000, 50751.414,  -346.939,     0.760
 40800.000, 71424.188,  -505.952,     0.649
 40800.000, 66587.539,  -407.653,     0.540
 40800.000, 47240.942,  -341.156,     0.465
 40800.000, 77274.974,  -566.667,     0.057
 40800.000, 65729.424,  -453.912,     0.934
 40800.000, 70878.115,  -439.456,     0.682
 40800.000, 76806.911,  -647.619,     0.567
 40800.000, 89678.639,  -797.959,     0.591
 40800.000, 66119.476,  -514.626,     0.533
 40800.000, 66743.560,  -459.694,     0.875
 40800.000, 99273.927,  -838.435,     0.811
 40800.000,108401.152,  -870.238,     0.656
 40800.000, 64325.236,  -479.932,     0.858
 40800.000, 68225.759,  -560.884,     0.914
 40800.000, 61672.880,  -508.844,     0.810
 40800.000, 91238.848,  -780.612,     0.240
 40800.000,102628.377,  -861.565,     0.746
 40800.000, 55900.105,  -381.633,     0.425
 40800.000,106138.848,  -899.150,     0.792
 40800.000, 62999.058,  -477.041,     0.423
 40800.000, 58240.419,  -482.823,     0.824
 40800.000, 70488.063,  -508.844,     0.941
 40800.000, 73452.461,  -572.449,     0.467
 40800.000, 56992.251,  -361.395,     0.547
 40800.000, 54885.969,  -465.476,     0.906
 40800.000, 53013.717,  -361.395,     0.937
 40800.000, 63857.173,  -453.912,     0.811
 40800.000, 78133.089,  -578.231,     0.083
 40800.000, 71424.188,  -465.476,     0.890
 40800.000, 87494.346,  -751.701,     0.525
 40800.000, 49971.309,  -361.395,     0.961
 40800.000, 87806.387,  -757.483,     0.325
 40800.000, 42326.283,  -245.748,     0.733
 40800.000, 86480.209,  -731.463,     0.274
 40800.000, 72750.366,  -543.537,     0.564
 40800.000,111911.623,  -890.476,     0.849
 40800.000, 69629.948,  -404.762,     0.879
 40800.000, 51375.497,  -312.245,     0.541
 40800.000, 78835.183,  -670.748,     0.719
 40800.000, 68381.780,  -569.558,     0.772
 40800.000, 87962.408,  -800.850,     0.530
 40800.000, 70020.000,  -523.299,     0.544
 40800.000, 98181.780,  -844.218,     0.686
 40800.000, 66743.560,  -485.714,     0.888
 40800.000, 58708.482,  -491.497,     0.486
 40800.000, 64169.215,  -531.973,     0.942
 40800.000, 67445.654,  -560.884,     0.812
 40800.000, 56992.251,  -488.605,     0.519
 40800.000, 79537.277,  -621.599,     0.851
 40800.000, 55276.021,  -456.803,     0.945
 40800.000,101536.230,  -884.694,     0.963
 40800.000, 82423.665,  -644.728,     0.407
 40800.000, 65573.403,  -384.524,     0.888
 40800.000, 51921.571,  -303.571,     0.239
 40800.000, 46070.785,  -297.789,     0.889
 40800.000, 82423.665,  -748.810,     0.541
 40800.000, 84998.010,  -699.660,     0.748
 40800.000, 56446.178,  -453.912,     0.973
 40800.000, 79537.277,  -667.857,     0.774
 40800.000, 98259.791,  -876.020,     0.916
